Shivam Dube,Impact Subs ,Yash Ravisingh Thakur,,,,,,,,,,,,,,,,,,,,,
Rahul Tripathi,,Praveen Dubey,,,,,,,,,,,,,,,,,,,,,
Deepak Hooda ,,Vijaykumar Vyshak,,,,,,,,,,,,,,,,,,,,,
Jamie Overton,,Suryansh Shedge,,,,,,,,,,,,,,,,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Matheesha Pathirana,1,15.2,16,2,1,,166,6,4.4,,,92,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marco Jansen,Shashank Singh,Matheesha Pathirana,1,15.3,16,3,0,,166,6,4.3,,,93,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marco Jansen,Shashank Singh,Matheesha Pathirana,1,15.4,16,4,2,,168,6,4.2,,,94,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marco Jansen,Shashank Singh,Matheesha Pathirana,1,15.5,16,5,1,,169,6,4.1,,,95,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Matheesha Pathirana,1,15.6,16,6,1,,170,6,4,,,96,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Noor Ahmed,1,16.1,17,1,1,,171,6,3.5,,,97,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marco Jansen,Shashank Singh,Noor Ahmed,1,16.2,17,2,1,,172,6,3.4,,,98,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Noor Ahmed,1,16.3,17,3,6,,178,6,3.3,,,99,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Noor Ahmed,1,16.4,17,4,2,,180,6,3.2,,,100,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Noor Ahmed,1,16.5,17,5,1,,181,6,3.1,,,101,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marco Jansen,Shashank Singh,Noor Ahmed,1,16.6,17,6,1,,182,6,3,,,102,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marco Jansen,Shashank Singh,Matheesha Pathirana,1,17.1,18,1,6,,188,6,2.5,,,103,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marco Jansen,Shashank Singh,Matheesha Pathirana,1,17.2,18,2,1,,189,6,2.4,,,104,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Matheesha Pathirana,1,17.3,18,3,1,,190,6,2.3,,,105,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marco Jansen,Shashank Singh,Matheesha Pathirana,1,17.4,18,4,1,,191,6,2.2,,,106,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Matheesha Pathirana,1,17.5,18,5,1,,192,6,2.1,,,107,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marco Jansen,Shashank Singh,Matheesha Pathirana,1,17.6,18,6,1,,193,6,2,,,108,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Shashank Singh,Khaleel Ahmed,1,18.1,19,1,2,,195,6,1.5,2,,109,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Shashank Singh,Khaleel Ahmed,1,18.2,19,2,4,,199,6,1.4,,,110,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Shashank Singh,Khaleel Ahmed,1,18.3,19,3,2,,201,6,1.3,,,111,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Shashank Singh,Khaleel Ahmed,1,18.4,19,4,1,,202,6,1.2,,,112,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Khaleel Ahmed,1,18.5,19,5,4,,206,6,1.1,,,113,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Khaleel Ahmed,1,18.6,19,6,1,,207,6,1,,,114,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Matheesha Pathirana,1,19.1,20,1,0,,207,0,0.5,,,115,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Matheesha Pathirana,1,19.1,20,2,1,1,208,6,0.5,,,115,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Matheesha Pathirana,1,19.2,20,3,0,,208,6,0.4,,,116,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Matheesha Pathirana,1,19.3,20,4,1,,209,6,0.3,,,117,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marco Jansen,Shashank Singh,Matheesha Pathirana,1,19.4,20,5,6,,215,6,0.2,,,118,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Marco Jansen,Shashank Singh,Matheesha Pathirana,1,19.5,20,6,1,,216,6,0.1,,,119,,,,,,
4/8/2025 7:30PM,Punjab Kings ,Chennai Super Kings ,Shashank Singh,Marco Jansen,Matheesha Pathirana,1,19.6,20,7,3,,219,6,0,,,120,,,,,,
,2nd Innings Start,,,,,,,,,,,,,,,,,,,,,,
4/8/2025 7:30PM,Chennai Super Kings ,Punjab Kings ,Rachin Ravindra ,Devon Conway,Arshdeep Singh,2,0.1,1,1,0,,0,0,19.5,,,1,,,,,,
4/8/2025 7:30PM,Chennai Super Kings ,Punjab Kings ,Rachin Ravindra ,Devon Conway,Arshdeep Singh,2,0.2,1,2,4,,4,0,19.4,,,2,,,,,,
4/8/2025 7:30PM,Chennai Super Kings ,Punjab Kings ,Rachin Ravindra ,Devon Conway,Arshdeep Singh,2,0.3,1,3,0,,4,0,19.3,,,3,,,,,,
